date,company_Name,ticker,broker,analytst,rating_before,rating_after,price_target_before,price_target_after
9/8/2023,Adobe Systems Inc,ADBE,MIZUHO,GREGG MOSKOWITZ,NEUTRAL,BUY,520,630
6/9/2021,Adobe Systems Inc,ADBE,MIZUHO,GREGG MOSKOWITZ,,BUY                          ,,600
12/17/2021,Adobe Systems Inc,ADBE,MIZUHO,GREGG MOSKOWITZ,BUY,BUY,695,685
6/10/2022,Adobe Systems Inc,ADBE,MIZUHO,GREGG MOSKOWITZ,                             ,                             ,600,530
6/13/2025,Adobe Systems Inc,ADBE,MIZUHO,GREGG MOSKOWITZ,OUTPERFORM,OUTPERFORM,575,530
12/12/2024,Adobe Systems Inc,ADBE,MIZUHO,GREGG MOSKOWITZ,OUTPERFORM,OUTPERFORM,640,620
9/15/2023,Adobe Systems Inc,ADBE,MIZUHO,GREGG MOSKOWITZ,Buy,Buy,630,630
3/27/2024,Adobe Systems Inc,ADBE,MIZUHO,GREGG MOSKOWITZ,Buy,Buy,680,680
6/7/2024,Adobe Systems Inc,ADBE,MIZUHO,GREGG MOSKOWITZ,Buy,Buy,640,640
3/13/2025,Adobe Systems Inc,ADBE,MIZUHO,GREGG MOSKOWITZ,Outperform,Outperform,575,575
6/24/2020,Adobe Systems Inc,ADBE,GOLDMAN SACHS,HEATHER BELLINI,                             ,NEUTRAL                      ,350,460
3/18/2016,Adobe Systems Inc,ADBE,GOLDMAN SACHS,HEATHER BELLINI,                             ,NEUTRAL                      ,60,64
6/9/2016,Adobe Systems Inc,ADBE,GOLDMAN SACHS,HEATHER BELLINI,,NEUTRAL                      ,,100
6/22/2016,Adobe Systems Inc,ADBE,GOLDMAN SACHS,HEATHER BELLINI,                             ,NEUTRAL                      ,100,105
9/21/2016,Adobe Systems Inc,ADBE,GOLDMAN SACHS,HEATHER BELLINI,                             ,NEUTRAL                      ,104,112
9/16/2020,Adobe Systems Inc,ADBE,,HEATHER BELLINI,Neutral                      ,Neutral                      ,460 » 520       ,460 » 520
6/21/2017,Adobe Systems Inc,ADBE,GOLDMAN SACHS,HEATHER BELLINI,                             ,NEUTRAL                      ,141,147
12/11/2017,Adobe Systems Inc,ADBE,GOLDMAN SACHS,HEATHER BELLINI,NEUTRAL,NEUTRAL,,175
1/10/2017,Adobe Systems Inc,ADBE,GOLDMAN SACHS,HEATHER BELLINI,,NEUTRAL                      ,,114
12/16/2019,Adobe Systems Inc,ADBE,GOLDMAN SACHS,HEATHER BELLINI,,NEUTRAL                      ,,320
6/15/2020,Adobe Systems Inc,ADBE,GOLDMAN SACHS,HEATHER BELLINI,,NEUTRAL                      ,,350
3/3/2020,Adobe Systems Inc,ADBE,GOLDMAN SACHS,HEATHER BELLINI,                             ,NEUTRAL                      ,320,355
3/10/2017,Adobe Systems Inc,ADBE,GOLDMAN SACHS,HEATHER BELLINI,                             ,NEUTRAL                      ,114,121
2/22/2019,Adobe Systems Inc,ADBE,GOLDMAN SACHS,HEATHER BELLINI,Buy,Hold,,
12/27/2018,Adobe Systems Inc,ADBE,DZ BANK,INGO WERMANN,BUY,HOLD,,260
2/21/2019,Adobe Systems Inc,ADBE,DZ BANK,INGO WERMANN,,HOLD                         ,,260
5/14/2020,Adobe Systems Inc,ADBE,DZ BANK,INGO WERMANN,BUY,HOLD,,370
9/17/2020,Adobe Systems Inc,ADBE,DZ BANK,INGO WERMANN,HOLD,BUY,,570
12/18/2023,Adobe Systems Inc,ADBE,DZ BANK,INGO WERMANN,,BUY                          ,,650
3/25/2021,Adobe Systems Inc,ADBE,DZ BANK,INGO WERMANN,                             ,BUY                          ,562,570
3/20/2024,Adobe Systems Inc,ADBE,DZ BANK,INGO WERMANN,                             ,BUY                          ,650,640
6/14/2024,Adobe Systems Inc,ADBE,KEYBANK,JACKSON ADER,                             ,UNDERWEIGHT                  ,445,450
9/22/2022,Adobe Systems Inc,ADBE,,JACKSON ADER,Hold                         ,Hold                         ,354,354
3/13/2025,Adobe Systems Inc,ADBE,,JACKSON ADER,Underweight,Underweight,390,390
9/3/2019,Adobe Systems Inc,ADBE,STEPHENS,JAMES RUTHERFORD,,OVERWEIGHT                   ,,327
9/18/2019,Adobe Systems Inc,ADBE,STEPHENS,JAMES RUTHERFORD,,OVERWEIGHT                   ,,327
6/19/2019,Adobe Systems Inc,ADBE,STEPHENS,JAMES RUTHERFORD,EQUAL WEIGHT,OVERWEIGHT,288,327
3/15/2019,Adobe Systems Inc,ADBE,STEPHENS,JAMES RUTHERFORD,                             ,EQUAL WEIGHT                 ,278,288
1/16/2019,Adobe Systems Inc,ADBE,STEPHENS,JAMES RUTHERFORD,,EQUAL WEIGHT                 ,,278
6/22/2021,Adobe Systems Inc,ADBE,GRIFFIN SECURITIES,JAY VLEESCHHOUWER,,BUY                          ,,620
6/16/2023,Adobe Systems Inc,ADBE,GRIFFIN SECURITIES,JAY VLEESCHHOUWER,                             ,BUY                          ,430,570
12/14/2023,Adobe Systems Inc,ADBE,GRIFFIN SECURITIES,JAY VLEESCHHOUWER,                             ,BUY                          ,610,650
3/3/2021,Adobe Systems Inc,ADBE,GRIFFIN SECURITIES,JAY VLEESCHHOUWER,,BUY                          ,,597
6/6/2022,Adobe Systems Inc,ADBE,GRIFFIN SECURITIES,JAY VLEESCHHOUWER,,BUY                          ,,640
3/15/2019,Adobe Systems Inc,ADBE,UBS,JENNIFER SWANSON LOWE,,BUY                          ,,310
7/17/2019,Adobe Systems Inc,ADBE,UBS,JENNIFER SWANSON LOWE,,BUY                          ,,330
12/13/2019,Adobe Systems Inc,ADBE,UBS,JENNIFER SWANSON LOWE,,BUY                          ,,360
9/10/2020,Adobe Systems Inc,ADBE,UBS,JENNIFER SWANSON LOWE,                             ,BUY                          ,450,540
12/12/2014,Adobe Systems Inc,ADBE,MORGAN STANLEY,JENNIFER SWANSON LOWE,,EQUAL WEIGHT                 ,,70
3/23/2021,Adobe Systems Inc,ADBE,UBS,JENNIFER SWANSON LOWE,,BUY                          ,,577
2/19/2020,Adobe Systems Inc,ADBE,UBS,JENNIFER SWANSON LOWE,                             ,BUY                          ,360,430
6/19/2019,Adobe Systems Inc,ADBE,UBS,JENNIFER SWANSON LOWE,                             ,BUY                          ,310,330
6/8/2020,Adobe Systems Inc,ADBE,UBS,JENNIFER SWANSON LOWE,,BUY                          ,,450
9/16/2020,Adobe Systems Inc,ADBE,UBS,JENNIFER SWANSON LOWE,                             ,BUY                          ,540,577
6/18/2021,Adobe Systems Inc,ADBE,UBS,JENNIFER SWANSON LOWE,                             ,BUY                          ,577,625
9/22/2021,Adobe Systems Inc,ADBE,UBS,JENNIFER SWANSON LOWE,                             ,BUY                          ,625,690
10/25/2017,Adobe Systems Inc,ADBE,ARGUS,JOSEPH BONNER,,BUY                          ,,195
1/30/2018,Adobe Systems Inc,ADBE,ARGUS,JOSEPH BONNER,,BUY                          ,,234
3/18/2019,Adobe Systems Inc,ADBE,ARGUS,JOSEPH BONNER,,BUY                          ,,320
6/20/2019,Adobe Systems Inc,ADBE,ARGUS,JOSEPH BONNER,,BUY                          ,,                  
12/16/2019,Adobe Systems Inc,ADBE,ARGUS,JOSEPH BONNER,,                             ,,368
6/15/2020,Adobe Systems Inc,ADBE,ARGUS,JOSEPH BONNER,,BUY                          ,,474
9/3/2021,Adobe Systems Inc,ADBE,ARGUS,JOSEPH BONNER,                             ,BUY                          ,650,764
3/28/2022,Adobe Systems Inc,ADBE,ARGUS,JOSEPH BONNER,,BUY                          ,,575
9/23/2016,Adobe Systems Inc,ADBE,ARGUS,JOSEPH BONNER,                             ,                             ,110,127
3/25/2021,Adobe Systems Inc,ADBE,ARGUS,JOSEPH BONNER,,BUY                          ,,520
9/17/2018,Adobe Systems Inc,ADBE,ARGUS,JOSEPH BONNER,,BUY                          ,,320
6/21/2023,Adobe Systems Inc,ADBE,ARGUS,JOSEPH BONNER,                             ,BUY                          ,410,565
9/19/2023,Adobe Systems Inc,ADBE,ARGUS,JOSEPH BONNER,                             ,BUY                          ,565,610
9/22/2021,Adobe Systems Inc,ADBE,UBS,KARL KEIRSTEAD,                             ,BUY                          ,625,690
12/17/2021,Adobe Systems Inc,ADBE,UBS,KARL KEIRSTEAD,BUY,IN LINE,690,635
6/7/2022,Adobe Systems Inc,ADBE,UBS,KARL KEIRSTEAD,                             ,NEUTRAL                      ,460,450
6/17/2022,Adobe Systems Inc,ADBE,UBS,KARL KEIRSTEAD,                             ,NEUTRAL                      ,450,415
12/12/2022,Adobe Systems Inc,ADBE,UBS,KARL KEIRSTEAD,,NEUTRAL                      ,,350
2/15/2023,Adobe Systems Inc,ADBE,UBS,KARL KEIRSTEAD,                             ,NEUTRAL                      ,350,400
4/14/2022,Adobe Systems Inc,ADBE,UBS,KARL KEIRSTEAD,Buy                          ,Buy                          ,765,765
1/5/2022,Adobe Systems Inc,ADBE,UBS,KARL KEIRSTEAD,NEUTRAL,BUY,635,575
2/27/2023,Adobe Systems Inc,ADBE,UBS,KARL KEIRSTEAD,,NEUTRAL                      ,,370
5/30/2023,Adobe Systems Inc,ADBE,UBS,KARL KEIRSTEAD,,NEUTRAL                      ,,440
9/6/2023,Adobe Systems Inc,ADBE,UBS,KARL KEIRSTEAD,                             ,NEUTRAL                      ,525,600
2/23/2022,Adobe Systems Inc,ADBE,UBS,KARL KEIRSTEAD,                             ,NEUTRAL                      ,575,460
4/11/2025,Adobe Systems Inc,ADBE,UBS,KARL KEIRSTEAD,NEUTRAL,NEUTRAL,410,380
3/19/2025,Adobe Systems Inc,ADBE,UBS,KARL KEIRSTEAD,                             ,NEUTRAL                      ,460,410
3/13/2025,Adobe Systems Inc,ADBE,UBS,KARL KEIRSTEAD,                             ,NEUTRAL                      ,475,460
12/12/2024,Adobe Systems Inc,ADBE,UBS,KARL KEIRSTEAD,                             ,NEUTRAL                      ,550,525
9/13/2024,Adobe Systems Inc,ADBE,UBS,KARL KEIRSTEAD,                             ,NEUTRAL                      ,560,550
6/9/2025,Adobe Systems Inc,ADBE,UBS,KARL KEIRSTEAD,,NEUTRAL                      ,,430
6/14/2024,Adobe Systems Inc,ADBE,UBS,KARL KEIRSTEAD,                             ,NEUTRAL                      ,540,560
1/3/2025,Adobe Systems Inc,ADBE,UBS,KARL KEIRSTEAD,Neutral,Neutral,475,475
8/29/2025,Adobe Systems Inc,ADBE,,KARL KEIRSTEAD,Neutral,Neutral,400,400
6/18/2021,Adobe Systems Inc,ADBE,GOLDMAN SACHS,KASH RANGAN,                             ,BUY                          ,580,665
4/14/2022,Adobe Systems Inc,ADBE,,KASH RANGAN,Buy                          ,Buy                          ,765,765
3/13/2018,Adobe Systems Inc,ADBE,BAML,KASH RANGAN,Buy                          ,Buy                          ,269,269
9/14/2018,Adobe Systems Inc,ADBE,BAML,KASH RANGAN,Buy                          ,Buy                          ,308,308
9/16/2020,Adobe Systems Inc,ADBE,,KASH RANGAN,Buy                          ,Buy                          ,440 » 570       ,440 » 570
10/19/2017,Adobe Systems Inc,ADBE,BAML,KASH RANGAN,                             ,BUY                          ,184,213
9/22/2021,Adobe Systems Inc,ADBE,GOLDMAN SACHS,KASH RANGAN,                             ,                             ,735,765
6/19/2019,Adobe Systems Inc,ADBE,BAML,KASH RANGAN,                             ,                             ,312,323
3/13/2019,Adobe Systems Inc,ADBE,BAML,KASH RANGAN,                             ,BUY                          ,309,312
1/10/2020,Adobe Systems Inc,ADBE,BAML,KASH RANGAN,                             ,BUY                          ,350,400
6/12/2020,Adobe Systems Inc,ADBE,BAML,KASH RANGAN,                             ,BUY                          ,330,440
6/20/2023,Adobe Systems Inc,ADBE,GOLDMAN SACHS,KASH RANGAN,,BUY                          ,,550
9/15/2023,Adobe Systems Inc,ADBE,GOLDMAN SACHS,KASH RANGAN,                             ,BUY                          ,550,625
1/23/2018,Adobe Systems Inc,ADBE,BAML,KASH RANGAN,                             ,BUY                          ,220,253
1/22/2021,Adobe Systems Inc,ADBE,GOLDMAN SACHS,KASH RANGAN,BUY,BUY,,580
9/7/2021,Adobe Systems Inc,ADBE,GOLDMAN SACHS,KASH RANGAN,,BUY                          ,,735
10/19/2021,Adobe Systems Inc,ADBE,GOLDMAN SACHS,KASH RANGAN,,BUY                          ,,765
3/24/2022,Adobe Systems Inc,ADBE,,KASH RANGAN,Buy                          ,Buy                          ,605,605
1/5/2017,Adobe Systems Inc,ADBE,BMO,KEITH BACHMAN,,OUTPERFORM                   ,,125
10/19/2017,Adobe Systems Inc,ADBE,BMO,KEITH BACHMAN,,                             ,,187
12/15/2017,Adobe Systems Inc,ADBE,BMO,KEITH BACHMAN,,                             ,,205
5/22/2018,Adobe Systems Inc,ADBE,BMO,KEITH BACHMAN,,OUTPERFORM                   ,,260
6/15/2018,Adobe Systems Inc,ADBE,BMO,KEITH BACHMAN,,OUTPERFORM                   ,,278
9/14/2018,Adobe Systems Inc,ADBE,BMO,KEITH BACHMAN,,OUTPERFORM                   ,,295
10/11/2018,Adobe Systems Inc,ADBE,BMO,KEITH BACHMAN,,OUTPERFORM                   ,,295
12/11/2019,Adobe Systems Inc,ADBE,BMO,KEITH BACHMAN,,OUTPERFORM                   ,,350
3/13/2020,Adobe Systems Inc,ADBE,BMO,KEITH BACHMAN,                             ,OUTPERFORM                   ,358,350
6/12/2020,Adobe Systems Inc,ADBE,BMO,KEITH BACHMAN,                             ,OUTPERFORM                   ,375,440
9/14/2020,Adobe Systems Inc,ADBE,BMO,KEITH BACHMAN,,OUTPERFORM                   ,,535
12/11/2020,Adobe Systems Inc,ADBE,BMO,KEITH BACHMAN,                             ,OUTPERFORM                   ,560,570
3/24/2021,Adobe Systems Inc,ADBE,BMO,KEITH BACHMAN,                             ,OUTPERFORM                   ,570,535
6/18/2021,Adobe Systems Inc,ADBE,BMO,KEITH BACHMAN,                             ,OUTPERFORM                   ,585,630
9/16/2021,Adobe Systems Inc,ADBE,BMO,KEITH BACHMAN,                             ,OUTPERFORM                   ,630,730
9/22/2021,Adobe Systems Inc,ADBE,BMO,KEITH BACHMAN,                             ,OUTPERFORM                   ,730,720
12/17/2021,Adobe Systems Inc,ADBE,BMO,KEITH BACHMAN,OUTPERFORM,IN LINE,720,650
3/21/2022,Adobe Systems Inc,ADBE,BMO,KEITH BACHMAN,,                             ,,535
6/14/2022,Adobe Systems Inc,ADBE,BMO,KEITH BACHMAN,                             ,OUTPERFORM                   ,535,450
9/13/2022,Adobe Systems Inc,ADBE,BMO,KEITH BACHMAN,MARKET PERFORM,OUTPERFORM,435,420
10/17/2022,Adobe Systems Inc,ADBE,BMO,KEITH BACHMAN,,MARKET PERFORM               ,,332
3/10/2023,Adobe Systems Inc,ADBE,BMO,KEITH BACHMAN,MARKET PERFORM,MARKET PERFO,390,395
6/14/2024,Adobe Systems Inc,ADBE,BMO,KEITH BACHMAN,                             ,OUTPERFORM                   ,525,580
11/10/2023,Adobe Systems Inc,ADBE,BMO,KEITH BACHMAN,                             ,OUTPERFORM                   ,645,670
4/30/2020,Adobe Systems Inc,ADBE,BMO,KEITH BACHMAN,Outperform                   ,Outperform                   ,375,375
4/5/2022,Adobe Systems Inc,ADBE,BMO,KEITH BACHMAN,Outperform                   ,Outperform                   ,730,730
12/14/2018,Adobe Systems Inc,ADBE,BMO,KEITH BACHMAN,Outperform                   ,Outperform                   ,300,300
6/21/2017,Adobe Systems Inc,ADBE,BMO,KEITH BACHMAN,Outperform                   ,Outperform                   ,165,165
3/16/2018,Adobe Systems Inc,ADBE,BMO,KEITH BACHMAN,Outperform                   ,Outperform                   ,260,260
3/17/2017,Adobe Systems Inc,ADBE,BMO,KEITH BACHMAN,Outperform                   ,Outperform                   ,140,140
6/21/2023,Adobe Systems Inc,ADBE,BMO,KEITH BACHMAN,                             ,                             ,500,570
6/19/2019,Adobe Systems Inc,ADBE,BMO,KEITH BACHMAN,                             ,OUTPERFORM                   ,300,315
9/18/2019,Adobe Systems Inc,ADBE,BMO,KEITH BACHMAN,                             ,OUTPERFORM                   ,315,310
9/12/2023,Adobe Systems Inc,ADBE,BMO,KEITH BACHMAN,                             ,POSITIVE                     ,600,640
6/9/2017,Adobe Systems Inc,ADBE,BMO,KEITH BACHMAN,                             ,OUTPERFORM                   ,140,160
10/21/2019,Adobe Systems Inc,ADBE,BMO,KEITH BACHMAN,,OUTPERFORM                   ,,300
12/8/2023,Adobe Systems Inc,ADBE,BMO,KEITH BACHMAN,Outperform,Outperform,690,690
3/11/2024,Adobe Systems Inc,ADBE,BMO,KEITH BACHMAN,Outperform,Outperform,660,660
3/27/2024,Adobe Systems Inc,ADBE,BMO,KEITH BACHMAN,Outperform,Outperform,610,610
6/6/2024,Adobe Systems Inc,ADBE,BMO,KEITH BACHMAN,Outperform,Outperform,525,525
12/6/2024,Adobe Systems Inc,ADBE,,KEITH BACHMAN,Outperform,Outperform,600,600
12/12/2024,Adobe Systems Inc,ADBE,,KEITH BACHMAN,Outperform,Outperform,570,570
2/19/2025,Adobe Systems Inc,ADBE,,KEITH BACHMAN,Outperform,Outperform,515,515
3/13/2025,Adobe Systems Inc,ADBE,,KEITH BACHMAN,Outperform,Outperform,495,495
6/13/2025,Adobe Systems Inc,ADBE,,KEITH BACHMAN,Outperform,Outperform,450,450
12/16/2022,Adobe Systems Inc,ADBE,BMO,KEITH BACHMAN,Market Perform               ,Market Perform               ,390,390
3/16/2023,Adobe Systems Inc,ADBE,,KEITH BACHMAN,Market Perform               ,Market Perform               ,400,400
6/9/2023,Adobe Systems Inc,ADBE,,KEITH BACHMAN,Market Perform,Market Perform,500,500
12/13/2017,Adobe Systems Inc,ADBE,MORGAN STANLEY,KEITH WEISS,,                             ,,                  
10/30/2019,Adobe Systems Inc,ADBE,MORGAN STANLEY,KEITH WEISS,,OVERWEIGHT                   ,,340
12/9/2019,Adobe Systems Inc,ADBE,MORGAN STANLEY,KEITH WEISS,,                             ,,410
2/27/2020,Adobe Systems Inc,ADBE,MORGAN STANLEY,KEITH WEISS,                             ,OVERWEIGHT                   ,410,450
5/13/2020,Adobe Systems Inc,ADBE,MORGAN STANLEY,KEITH WEISS,,OVERWEIGHT                   ,,375
6/12/2020,Adobe Systems Inc,ADBE,MORGAN STANLEY,KEITH WEISS,                             ,                             ,375,450
3/24/2021,Adobe Systems Inc,ADBE,MORGAN STANLEY,KEITH WEISS,                             ,OVERWEIGHT                   ,560,575
6/18/2021,Adobe Systems Inc,ADBE,MORGAN STANLEY,KEITH WEISS,                             ,OVERWEIGHT                   ,575,610
9/15/2021,Adobe Systems Inc,ADBE,MORGAN STANLEY,KEITH WEISS,                             ,OVERWEIGHT                   ,610,736
12/17/2021,Adobe Systems Inc,ADBE,MORGAN STANLEY,KEITH WEISS,                             ,OVERWEIGHT                   ,736,652
3/18/2022,Adobe Systems Inc,ADBE,MORGAN STANLEY,KEITH WEISS,,OVERWEIGHT                   ,,652
